area_util,banheiros,vagas,quartos,suites,latitude,longitude,dist_terreno,preco,preco_m2
149,5,2,4,4,-26.996,-48.6281,1.47254007285402,2100000,14093.959731543624
69,0,1,2,2,-27.0013738,-48.6567966,2.59966513686976,350000,5072.463768115942
159,4,2,3,3,-27.005125367334625,-48.61417867554928,3.15991958950242,4200000,26415.094339622643
137,1,3,4,4,-26.96689,-48.6353845,2.10119037721951,1515000,11058.39416058394
151,4,3,3,3,-26.9947,-48.6298,1.25481647812234,1900000,12582.781456953642
138,4,3,4,4,-26.9792,-48.6388,0.734906442843901,1540748,11164.840579710144
167,4,3,4,4,-26.9949339,-48.6331462,1.1126746807348,3400000,20359.28143712575
110,0,1,3,2,-26.9881506,-48.6357725,0.318226803112442,690000,6272.727272727273
100,1,1,2,0,-26.991071701049805,-48.635208129882805,0.637881851763204,450000,4500.0
106,0,2,3,3,-26.9997354,-48.6292361,1.76115200025,1150000,10849.056603773584
135,3,2,3,3,-26.97200965881348,-48.63678741455078,1.52301804382357,1300000,9629.62962962963
176,4,3,4,4,-26.97781986810122,-48.6372578710251,0.875158579473461,2081000,11823.863636363636
150,4,2,3,0,-26.99355125427246,-48.62918472290039,1.19571641971644,1930000,12866.666666666666
133,4,3,4,4,-26.96941878970537,-48.63589761163939,1.81629326062892,1700000,12781.954887218046
278,3,3,4,2,-26.96871302165293,-48.63483719090793,1.90570564008873,1600000,5755.395683453237
134,4,2,3,2,-26.999731,-48.626824,1.88263045935334,1490000,11119.402985074626
124,0,2,3,3,-27.0006977,-48.624898900000005,2.08065871721841,1400000,11290.322580645161
119,3,2,3,3,-26.977945,-48.637658,0.861551563980307,1150000,9663.865546218487
130,4,2,3,3,-26.9708731,-48.636558,1.65042828988916,1600000,12307.692307692309
140,4,3,3,3,-26.992599487304688,-48.636566162109375,0.774495217851574,1780000,12714.285714285714
85,2,1,2,1,-26.9898454,-48.6346002,0.539810446754332,650000,7647.058823529412
116,0,3,3,3,-27.0011858,-48.6298047,1.88279332287048,1010000,8706.896551724138
136,4,3,3,3,-27.00056838989257,-48.62253189086913,2.21767010709154,2100000,15441.176470588236
65,2,1,2,1,-26.9746269,-48.6451863,1.45350444912173,450000,6923.076923076923
170,1,4,4,4,-26.9934579,-48.6351531,0.893680111109584,2300000,13529.411764705883
128,0,2,3,3,-26.994437,-48.6303589,1.1984370070733,2840000,22187.5
131,2,2,3,1,-26.991071701049805,-48.635208129882805,0.637881851763204,1350000,10305.34351145038
140,3,1,3,1,-26.9963308,-48.62595269999997,1.6407829027295,1166000,8328.57142857143
132,4,2,3,3,-26.991071701049805,-48.635208129882805,0.637881851763204,1790000,13560.60606060606
106,3,2,3,1,-27.003436,-48.620723,2.57662109498603,1600000,15094.33962264151
131,2,2,3,1,-27.0047,-48.6201,2.72453275240114,1530000,11679.389312977099
134,4,3,3,3,-26.9915352,-48.6331318,0.77650918780047,2350000,17537.31343283582
162,4,2,3,3,-26.9818608,-48.6378306,0.427493097487346,1500000,9259.25925925926
208,5,2,4,2,-27.0010691,-48.6210868,2.35561178411274,2900000,13942.307692307691
179,4,3,3,3,-26.971197363164872,-48.63248821219487,1.68395054232562,4840000,27039.106145251397
165,5,2,4,4,-26.99569,-48.6297924,1.34504265276139,2328000,14109.09090909091
183,5,3,4,4,-26.993093490600582,-48.63562774658203,0.843453319122588,5600000,30601.092896174865
55,1,0,1,0,-26.9785839,-48.6382417,0.794541668838969,236000,4290.909090909091
260,0,3,3,1,-27.0044243,-48.6195339,2.73674970452199,1400000,5384.615384615385
165,2,2,3,1,-26.9890154,-48.6302753,0.797231750904161,2489800,15089.69696969697
142,4,3,3,3,-26.971673,-48.634725,1.58154585983656,1500000,10563.38028169014
151,3,2,3,3,-26.9934,-48.6305,1.09782235808357,2250000,14900.662251655629
130,3,3,3,3,-27.001366,-48.624595,2.15846927328846,2180000,16769.23076923077
193,5,4,4,4,-26.9854694,-48.6334928,0.387085953673367,5800000,30051.81347150259
237,0,4,4,4,-27.0057878,-48.6049548,3.91909259801595,7800000,32911.39240506329
139,5,2,3,3,-27.00376510620117,-48.62166213989258,2.54673219378982,2794000,20100.719424460432
138,0,4,4,2,-26.9985561,-48.6333338,1.48862368866459,1700000,12318.840579710144
238,3,2,4,1,-26.9811766,-48.6381941,0.507735534074727,949800,3990.7563025210084
236,3,3,3,3,-26.9818958,-48.634501,0.509436128865251,5100000,21610.169491525423
265,6,5,4,4,-26.996387,-48.63329399999998,1.25909841486302,5024000,18958.490566037737
98,1,1,2,1,-27.001638412475582,-48.6201400756836,2.46628030517667,1350000,13775.510204081633
167,5,2,4,4,-26.979209,-48.636513,0.725633159720585,2959800,17723.353293413173
129,4,2,4,3,-26.9809406,-48.6400043,0.588053813929715,1589900,12324.806201550387
115,3,2,3,3,-26.9768295288086,-48.6370964050293,0.985731532024903,1780000,15478.260869565218
126,2,1,2,1,-26.991071701049805,-48.635208129882805,0.637881851763204,575000,4563.492063492064
197,4,3,4,4,-27.0070079,-48.6108241,3.54666802781338,3300000,16751.269035532994
331,5,2,4,4,-26.9820297,-48.6346393,0.489405242574746,5200000,15709.969788519638
160,3,2,3,3,-26.9745941,-48.6369691,1.23485311375655,1680000,10500.0
105,3,2,3,2,-26.9707695,-48.6377917,1.66039098229595,1100000,10476.190476190477
240,4,1,4,3,-26.9784006,-48.636186,0.819138018089456,1500000,6250.0
99,2,1,2,1,-26.9734707,-48.6362206,1.36413336624486,580000,5858.585858585859
158,3,4,4,2,-26.9705444,-48.6341692,1.71495075817241,2395000,15158.227848101265
80,2,1,2,1,-26.98163604736328,-48.64111709594727,0.58274658403692,670000,8375.0
132,3,3,3,3,-26.99883398977561,-48.62650573436281,1.81908616580919,1850000,14015.151515151516
93,1,0,2,0,-26.9785839,-48.6382417,0.794541668838969,329000,3537.6344086021504
125,0,2,3,3,-27.0011858,-48.6298047,1.88279332287048,1390000,11120.0
83,2,1,2,1,-26.991071701049805,-48.635208129882805,0.637881851763204,455000,5481.9277108433735
257,0,3,4,4,-27.004762,-48.6201464,2.7270106082224,4500000,17509.727626459146
108,2,1,3,1,-27.001647,-48.62255300000004,2.30743861228014,775000,7175.925925925926
70,1,1,1,0,-26.9971424,-48.62668930000001,1.65955681785205,449000,6414.285714285715
206,2,3,3,1,-26.99071667178992,-48.63829713743439,0.56781408204801,1800000,8737.864077669903
325,6,5,3,3,-27.0048204,-48.615065000000016,3.07282235942075,7750000,23846.153846153848
140,2,2,3,1,-27.00082,-48.627539,1.94797265481594,875000,6250.0
194,4,3,4,0,-26.9911014,-48.62907029999997,1.02217807999426,2400000,12371.134020618556
270,3,2,3,3,-26.981078,-48.639532,0.554771739820124,1200000,4444.444444444444
96,0,1,2,1,-26.9968571,-48.6282168,1.54125421578632,710000,7395.833333333333
183,4,3,3,3,-27.004757253249497,-48.62122770132749,2.6606383925712,2600000,14207.650273224044
171,4,3,4,4,-27.001704817946752,-48.62335675212324,2.2625026943986,2890000,16900.584795321636
189,4,2,3,1,-26.9713196,-48.6350561,1.61531726625164,1680000,8888.888888888889
139,5,3,4,4,-26.9966,-48.628,1.53122793511798,1990000,14316.546762589927
140,4,3,4,2,-26.9979,-48.6328,1.43434972990973,1919610,13711.5
146,4,3,3,3,-26.999,-48.6247,1.94481297407778,2100000,14383.561643835616
326,6,5,4,4,-27.004857,-48.61508950000001,3.07389947010193,7750000,23773.006134969324
133,3,3,4,2,-26.99525,-48.631054,1.23672149256242,1625000,12218.045112781954
86,0,1,2,1,-27.00581741333008,-48.61239242553711,3.34240370581762,890000,10348.837209302326
140,3,2,3,3,-26.990582,-48.63475679999999,0.60481362064381,1200000,8571.42857142857
111,3,2,3,2,-26.9996823,-48.6271763,1.85885849552201,1100000,9909.90990990991
221,0,3,4,3,-27.0011858,-48.6298047,1.88279332287048,3933000,17796.380090497736
152,4,2,3,3,-27.0065157,-48.6097233,3.59291396237158,4250000,27960.526315789473
273,5,2,4,4,-26.9851463,-48.6336185,0.378604725856913,5500000,20146.520146520146
140,3,2,4,2,-26.977474333008377,-48.6368969239731,0.914825036241174,3165000,22607.14285714286
300,4,4,4,4,-26.9842652,-48.6340128,0.370017244102266,5500000,18333.333333333332
75,0,1,2,1,-26.9844949,-48.6383449,0.162606656463839,550000,7333.333333333333
175,4,3,4,4,-26.9777606,-48.6370317,0.88236853148667,1977000,11297.142857142857
182,4,3,3,3,-27.0048,-48.6195,2.77091812119121,2500000,13736.263736263736
128,3,2,3,3,-26.995,-48.6299,1.27589379869221,2520000,19687.5
142,3,3,3,3,-26.9881,-48.6326,0.545975498432183,2400000,16901.408450704224
135,4,2,3,3,-26.9945348,-48.63563190000001,1.00090372200933,1964000,14548.148148148148
282,5,3,4,4,-26.9714503,-48.633617000000015,1.62768850563446,6199000,21982.2695035461
121,2,2,3,1,-27.0022453,-48.62164889999997,2.4160743098838,990000,8181.818181818182
149,3,3,3,1,-27.0013,-48.6223,2.29411113878843,2078000,13946.308724832215
136,3,3,3,3,-27.0053,-48.617,2.97648306102217,2647000,19463.235294117647
315,4,3,4,4,-27.0048998,-48.61467629999999,3.10679919034483,6800000,21587.301587301587
122,2,2,3,3,-26.9972279,-48.6311154,1.42808501839957,1350000,11065.573770491803
68,2,2,2,1,-26.9733231,-48.6454628,1.59189476784705,499000,7338.235294117647
163,3,4,3,3,-26.974655,-48.635123,1.24776817683563,3095000,18987.730061349692
66,2,1,2,1,-26.9941457,-48.645364,1.23043953970948,660000,10000.0
151,5,3,4,4,-26.971407,-48.634516,1.61427837180704,3472000,22993.37748344371
192,3,2,3,3,-26.9839588,-48.63501129999997,0.30383250241007,3040000,15833.333333333334
238,0,4,3,3,-27.0011858,-48.6298047,1.88279332287048,4800000,20168.067226890755
120,4,2,3,3,-26.999267578125,-48.62782669067384,1.78522938048071,1423000,11858.333333333334
130,3,5,3,3,-27.001642227172848,-48.62044143676758,2.44594742481175,1750000,13461.538461538461
118,2,2,3,3,-27.0007581,-48.62534400000004,2.06015226897883,1100000,9322.033898305084
125,4,2,3,1,-26.9708875,-48.6344111,1.67303783720451,1300000,10400.0
167,0,3,4,4,-26.9792407,-48.6364209,0.723284500104234,2800000,16766.467065868263
197,0,4,3,3,-26.979135513305664,-48.634986877441406,0.76654488894584,4480000,22741.116751269037
130,4,3,3,3,-27.00053596496582,-48.62432098388672,2.10109161164568,1690000,13000.0
242,6,4,4,4,-26.9741,-48.6352,1.30729832642093,6299500,26030.99173553719
167,3,2,3,1,-26.97301292419433,-48.634647369384766,1.436135334528,2600000,15568.862275449103
75,2,2,2,2,-26.9937158,-48.6373441,0.89447369637966,740000,9866.666666666666
100,2,1,3,1,-26.99357102002044,-48.62918539999998,1.19728391479656,650000,6500.0
260,5,0,4,4,-26.983304,-48.637361,0.264586291218594,3900000,15000.0
280,3,4,4,4,-26.99715454794959,-48.63171137724612,1.39586305249585,3737478,13348.135714285714
97,3,2,3,2,-26.9992204,-48.6307631,1.64424724906698,1080000,11134.0206185567
140,4,2,4,2,-26.984193,-48.635586,0.243660403229306,2350000,16785.714285714286
40,1,0,1,0,-26.9877,-48.6392,0.287835167890931,280000,7000.0
138,2,2,3,1,-26.998894023773246,-48.6265763227234,1.82033574800131,990000,7173.913043478261
130,4,3,3,3,-27.0026755,-48.6247099,2.27167082999963,1800000,13846.153846153846
161,0,3,4,4,-26.970443,-48.6327891,1.75653053912053,2440000,15155.27950310559
133,4,3,3,3,-27.0011858,-48.6298047,1.88279332287048,1700000,12781.954887218046
126,4,2,3,3,-27.0026,-48.6263,2.18104324815116,850000,6746.0317460317465
170,5,3,4,4,-26.98963165283203,-48.63944625854492,0.484911284734423,3759000,22111.764705882353
156,3,3,3,3,-26.9944562,-48.6285901,1.30991290393228,2800000,17948.71794871795
93,3,2,2,2,-27.0016,-48.6379,1.77285679939584,935000,10053.763440860215
153,5,3,4,4,-27.0043,-48.6188,2.77405563449353,1790000,11699.346405228758
130,0,2,3,3,-27.003577,-48.6191516,2.69088477653787,1600000,12307.692307692309
241,0,2,4,3,-26.991071701049805,-48.635208129882805,0.637881851763204,2500000,10373.443983402489
162,3,2,3,3,-26.981862011990955,-48.636906433868376,0.427766929042305,1500000,9259.25925925926
133,3,4,3,3,-26.9951316,-48.63057430000004,1.2504514738483,1750000,13157.894736842105
137,4,3,3,3,-26.9989033,-48.6273522,1.77693957119796,1743000,12722.627737226278
133,3,0,4,2,-26.9951316,-48.63057430000004,1.2504514738483,1725000,12969.924812030074
179,3,2,3,3,-26.996387,-48.63329399999998,1.25909841486302,1550000,8659.217877094972
237,6,4,4,4,-27.0058457,-48.60531930000002,3.89318148949463,7824000,33012.6582278481
218,4,2,3,3,-26.9791793,-48.63495180000001,0.763008200243995,3300000,15137.614678899083
105,2,1,3,1,-26.9967872,-48.6281108,1.54123467578184,720000,6857.142857142857
140,4,2,4,3,-27.0021655,-48.62770869999997,2.07105400699008,2745000,19607.14285714286
222,4,3,4,4,-27.037305831909176,-48.66232681274414,6.25653386881943,1898000,8549.549549549549
113,3,2,3,1,-26.98968739587696,-48.635373830133055,0.488717731183933,950000,8407.079646017699
129,4,2,3,3,-26.995045,-48.629894700000015,1.28027526562289,1950000,15116.279069767443
120,3,2,3,3,-26.992332458496094,-48.63148880004882,0.943766024600561,1380000,11500.0
260,3,2,4,2,-26.9902466,-48.6306619,0.838731328455904,1900000,7307.692307692308
283,5,3,4,4,-26.9706562,-48.635274,1.68561336374955,6400000,22614.840989399294
123,0,3,4,4,-27.0011858,-48.6298047,1.88279332287048,1600000,13008.130081300813
116,0,2,2,2,-26.9699255,-48.6353833,1.76509732030832,960000,8275.862068965518
340,3,4,4,2,-26.9799853,-48.63681250000002,0.636571577439514,3059000,8997.058823529413
165,0,2,4,4,-26.9960091,-48.6309859,1.31346281598255,1968000,11927.272727272728
217,3,2,3,3,-26.991071701049805,-48.635208129882805,0.637881851763204,2690000,12396.313364055299
132,4,2,4,3,-27.0063542,-48.6105639,3.51785916886946,1700000,12878.787878787878
121,4,3,3,3,-26.9954769,-48.6309434,1.26405537563795,1500000,12396.694214876034
167,3,2,3,3,-27.0011858,-48.6298047,1.88279332287048,1500000,8982.035928143712
130,4,2,3,3,-27.002900817029,-48.623884742987,2.33849754825875,1350000,10384.615384615385
135,4,3,4,4,-26.9692179,-48.6359983,1.83780676096918,1200000,8888.888888888889
137,0,4,3,3,-26.9897635,-48.6356836,0.484913491442076,1600000,11678.83211678832
270,5,2,3,3,-26.991100311279297,-48.63520050048828,0.641134816547299,1200000,4444.444444444444
85,1,1,2,0,-26.9904949,-48.6392985,0.5684466551394,450000,5294.117647058823
150,0,2,3,3,-27.0011858,-48.6298047,1.88279332287048,2200000,14666.666666666666
161,4,4,3,3,-26.9835,-48.635,0.339164072026595,2750000,17080.745341614907
180,0,3,4,4,-27.005475,-48.604644,3.92478667295225,4420000,24555.555555555555
155,5,4,4,4,-27.004762,-48.6201464,2.7270106082224,1689800,10901.935483870968
163,0,2,4,4,-26.9996678,-48.6263257,1.90482758917008,1650000,10122.699386503067
150,3,2,3,3,-27.0008327,-48.62801660000002,1.92588877543638,1390000,9266.666666666666
144,5,3,4,4,-27.00512,-48.621572000000015,2.67279011319694,2200000,15277.777777777777
164,3,3,3,3,-26.9712,-48.6344,1.63900685701882,3800000,23170.731707317074
160,4,3,4,4,-26.9703098,-48.6327987,1.77060860726364,2800000,17500.0
140,4,3,3,3,-26.98541641235352,-48.635860443115234,0.154332708271113,1927400,13767.142857142857
131,4,3,3,3,-26.9931,-48.6349,0.861990054969674,1150000,8778.625954198473
101,2,2,3,1,-26.9704242,-48.63439460000001,1.72410774891017,1050000,10396.039603960397
146,4,3,3,3,-27.0006873,-48.6243477,2.11275237379192,1590000,10890.410958904109
280,4,2,4,4,-26.9926527,-48.6285625,1.16992681624291,2550000,9107.142857142857
230,0,3,4,4,-26.9998613,-48.622503,2.16144026915514,5800000,25217.391304347828
122,4,2,3,3,-26.971324,-48.6371613,1.59833834754685,1690000,13852.459016393443
113,4,3,3,3,-26.998,-48.6273,1.69763037887888,1500000,13274.336283185841
138,4,2,3,3,-26.9713279,-48.634557,1.62223725515461,1099880,7970.144927536232
186,3,4,3,3,-26.99135679621076,-48.62920088095092,1.02896066260683,4200000,22580.645161290322
85,2,1,2,1,-26.9823699,-48.6429358,0.662378805591012,590000,6941.176470588235
184,4,4,4,4,-26.97552490234376,-48.635650634765625,1.14359602670288,4400000,23913.043478260868
134,3,3,4,2,-26.99529266357421,-48.63069534301758,1.25920225698683,1598000,11925.373134328358
70,2,1,2,1,-26.9854594,-48.6361817,0.122144217182987,790000,11285.714285714286
147,4,3,3,3,-26.9906,-48.6351,0.592772707575814,2090000,14217.687074829932
80,2,1,2,1,-26.987556457519528,-48.63414764404297,0.383280371681479,895000,11187.5
185,4,2,3,3,-27.0063309,-48.6110815,3.4774760373425,4300000,23243.243243243243
91,1,1,2,1,-26.991071701049805,-48.635208129882805,0.637881851763204,950000,10439.560439560439
147,3,3,4,4,-27.0026,-48.625,2.24882533730163,1700000,11564.625850340137
97,2,2,3,1,-26.994237,-48.6349036,0.983840498397245,890000,9175.257731958764
137,3,3,3,3,-26.99418258666992,-48.63594818115234,0.957137173588565,1200000,8759.12408759124
131,3,3,3,3,-26.9930565,-48.634854700000005,0.858655619653201,1150000,8778.625954198473
173,5,4,4,4,-26.9911,-48.6352,0.641119012945478,1890000,10924.85549132948
124,2,2,3,1,-26.99749053863908,-48.62930728859209,1.53973695542869,850000,6854.8387096774195
134,3,2,3,3,-27.0011858,-48.6298047,1.88279332287048,1300000,9701.492537313432
237,6,4,4,4,-27.0057878,-48.6049548,3.91909259801595,7800000,32911.39240506329
130,0,2,3,3,-26.9880206,-48.6387704,0.294382660481791,1300000,10000.0
184,0,2,3,1,-26.991071701049805,-48.635208129882805,0.637881851763204,890000,4836.95652173913
81,2,1,2,2,-26.9850012,-48.6355619,0.196278942262803,729000,9000.0
131,4,3,3,3,-27.0011858,-48.6298047,1.88279332287048,1900000,14503.81679389313
63,2,1,2,1,-26.9750863,-48.6449563,1.39808721010834,515000,8174.603174603175
98,1,2,3,1,-26.9989199,-48.6266397,1.81897225287652,890000,9081.632653061224
137,3,3,4,4,-26.99828241433037,-48.631595894195584,1.51590066557673,1600000,11678.83211678832
117,3,2,3,3,-26.989626,-48.63823690000004,0.447194462190403,1280000,10940.17094017094
151,3,3,3,3,-26.994786,-48.629719,1.26729599427303,2290000,15165.562913907284
135,0,2,3,3,-27.0011858,-48.6298047,1.88279332287048,1890000,14000.0
137,4,4,4,2,-26.997512391299328,-48.63158531849365,1.43736439243497,1800000,13138.686131386861
195,4,3,4,2,-27.0005491,-48.6269713,1.9511684474861,1695000,8692.307692307691
193,5,2,4,4,-26.9971153,-48.6345347,1.30397392233692,1890000,9792.746113989637
157,4,3,4,4,-26.9728549,-48.6375679,1.42787343559437,1640000,10445.859872611465
126,0,3,3,3,-26.9953255,-48.633366799999976,1.14534558329743,2200000,17460.31746031746
247,3,3,3,3,-26.992173767825765,-48.636841361250674,0.72483387054121,3269832,13238.186234817813
105,2,2,3,1,-26.9718188,-48.636186,1.54769787022348,1100000,10476.190476190477
129,3,2,3,3,-26.9879,-48.6384,0.266679916536515,1280000,9922.480620155038
71,2,1,2,1,-26.9802209,-48.6454559,1.00498876051518,480000,6760.56338028169
115,3,3,3,3,-26.9979,-48.6275,1.67697119592344,1500000,13043.478260869566
99,2,2,3,1,-26.999067969214,-48.624131667459096,1.98742740569548,845000,8535.353535353535
46,1,1,1,0,-26.9112538,-48.6681394,8.82926315618883,250000,5434.782608695652
226,1,0,2,2,-26.9872355,-48.6342282,0.358031885324016,895000,3960.1769911504425
215,0,2,4,3,-27.0015558,-48.62446109999996,2.18336919828278,3200000,14883.720930232557
204,3,4,4,4,-26.9848984,-48.6390344,0.185115050269079,1380000,6764.705882352941
136,4,2,3,3,-27.0053121,-48.6167637,2.99344018042686,2500000,18382.352941176472
150,5,3,4,4,-26.995565,-48.631934,1.22611204764245,1650000,11000.0
192,0,2,3,3,-26.984005,-48.634895,0.309744241567912,3005000,15651.041666666666
65,2,1,2,1,-26.9746269,-48.6451863,1.45350444912173,480000,7384.615384615385
155,3,3,4,2,-27.00732040405273,-48.6082878112793,3.75955057502124,1650000,10645.161290322581
150,5,2,4,4,-26.9836606,-48.6367188,0.234461945524386,2300000,15333.333333333334
130,0,2,3,3,-26.9873395,-48.6372824,0.18495197575195,1390000,10692.307692307691
105,2,2,3,1,-26.9884679,-48.63506530000001,0.386446395353639,1150000,10952.380952380952
137,0,2,3,3,-27.002597,-48.6229884,2.36349901012186,1460000,10656.934306569343
96,1,1,3,1,-26.9931478,-48.6338366,0.902791462549831,690000,7187.5
206,3,1,4,2,-26.9767236,-48.6373045,0.997133971145593,1050000,5097.0873786407765
104,2,1,3,1,-26.99,-48.6308,0.811312066450988,650000,6250.0
144,0,2,4,2,-26.9937926,-48.6344729,0.948172290902803,1948800,13533.333333333334
151,0,3,3,3,-27.0011858,-48.6298047,1.88279332287048,2100000,13907.28476821192
121,4,2,3,3,-27.0011858,-48.6298047,1.88279332287048,1300000,10743.801652892562
155,4,4,3,3,-26.999111,-48.625041,1.93263944410482,2142385,13821.838709677419
90,2,2,3,1,-26.9896313,-48.6394445,0.484802220468145,999800,11108.888888888889
158,3,2,4,2,-26.970475521786785,-48.634326524536895,1.7196600544709,2395000,15158.227848101265
186,5,3,4,3,-26.9887762,-48.6305212,0.763344329501397,4200000,22580.645161290322
30,1,0,1,0,-26.9878315,-48.6391424,0.296011264504546,280000,9333.333333333334
115,4,2,3,3,-26.989015400000003,-48.63038258836058,0.7878287427613,1150000,10000.0
68,2,1,2,1,-26.9937,-48.6454,1.1952416942413,644000,9470.588235294117
173,4,2,3,3,-26.9924225,-48.6291036,1.11288538770649,2329000,13462.42774566474
100,2,1,3,1,-27.001603,-48.6208387,2.41583074633659,950000,9500.0
86,2,1,2,1,-26.977218627929688,-48.646308898925774,1.2925130813069,580000,6744.186046511628
237,5,4,4,4,-26.991071701049805,-48.635208129882805,0.637881851763204,6550000,27637.130801687763
155,3,2,3,1,-27.0015756,-48.637905,1.77015602883609,2900000,18709.677419354837
90,3,1,3,2,-26.9946595,-48.62869290000003,1.32019126548193,1050000,11666.666666666666
102,2,1,2,1,-27.037305831909176,-48.66232681274414,6.25653386881943,550000,5392.156862745098
85,2,1,2,1,-26.98643,-48.638809,0.163816972074057,540000,6352.941176470588
130,4,3,3,3,-26.9838874,-48.6373607,0.199647209837335,1496000,11507.692307692309
151,0,1,4,4,-26.99585151672364,-48.62780761718751,1.47815913614638,2300000,15231.788079470198
170,5,4,4,4,-27.003574371337887,-48.61856460571289,2.73015119507407,3800000,22352.941176470587
117,4,2,2,2,-26.9718762,-48.6382643,1.53916858941145,1250000,10683.760683760684
164,4,3,3,3,-26.9711339,-48.6338366,1.6572196076388,3880000,23658.536585365855
183,4,1,3,2,-26.9939564,-48.6294075,1.21462929483795,1250000,6830.601092896175
182,5,3,4,4,-26.985639,-48.63473720000002,0.262968025543786,3340000,18351.648351648353
93,2,2,2,2,-26.9802,-48.6389,0.628282871125433,920000,9892.47311827957
132,0,2,4,2,-27.0011858,-48.6298047,1.88279332287048,1550000,11742.424242424242
153,4,3,3,3,-27.007087707519528,-48.608413696289055,3.73338758317726,2700000,17647.058823529413
151,4,3,3,3,-27.0024693,-48.6206461,2.50009224372865,2950000,19536.423841059604
130,4,3,3,3,-26.9838874,-48.6373607,0.199647209837335,1848000,14215.384615384615
132,4,2,3,3,-26.999742507934567,-48.62764739990234,1.83951385849366,1280000,9696.969696969696
131,3,1,3,2,-26.996395,-48.6307878,1.36057125655149,850000,6488.5496183206105
170,2,2,3,1,-26.9742,-48.6362,1.28344547607524,1499000,8817.64705882353
114,3,2,3,3,-26.97212219238281,-48.63896942138672,1.51746093208308,1075000,9429.82456140351
128,4,3,4,2,-26.9895532,-48.6371258,0.43186686787739,1950000,15234.375
132,4,2,4,2,-26.970060348510746,-48.634552001953125,1.76145895518829,1100000,8333.333333333334
231,6,4,5,5,-27.0040108,-48.61700139999999,2.87274511424009,6650000,28787.878787878788
253,5,5,3,3,-26.985998153686523,-48.63638305664063,0.105739513447517,3200000,12648.221343873518
149,0,2,4,4,-26.9944422,-48.629525400000034,1.24880243393323,1680000,11275.167785234898
136,4,3,3,3,-27.00094,-48.6226399,2.24174493442077,1850000,13602.941176470587
265,4,4,4,4,-26.9692179,-48.6359983,1.83780676096918,3300000,12452.830188679245
121,4,2,3,3,-27.0017,-48.6287,1.9805631431731,1350000,11157.02479338843
45,1,1,1,0,-26.988683700561523,-48.64057540893555,0.460154728478517,435000,9666.666666666666
142,0,2,3,3,-26.9885808,-48.6341398,0.456099663886149,1900000,13380.281690140846
143,4,2,4,2,-26.9941487,-48.634029,0.999797935798951,1990000,13916.083916083917
137,4,2,3,3,-27.005268,-48.6214706,2.69203221993693,1949000,14226.277372262773
231,5,4,4,4,-26.979546,-48.634795,0.729739927731142,6400000,27705.627705627707
150,4,3,4,4,-26.97976493835449,-48.635013580322266,0.699387166832381,1600000,10666.666666666666
172,0,3,4,0,-27.00375747680664,-48.61858749389648,2.74351344521791,3200000,18604.6511627907
62,2,1,2,1,-26.9686472,-48.6397475,1.91055781599147,590000,9516.129032258064
149,0,2,2,2,-26.99931907653808,-48.64046096801758,1.54852018584255,3134000,21033.557046979866
257,5,3,4,4,-27.0073306,-48.6089014,3.7137651573772,5698250,22172.178988326847
101,3,1,2,2,-26.9995771,-48.63542129999996,1.55918874130158,855000,8465.346534653465
310,4,2,3,3,-27.006813049316406,-48.610889434814446,3.52735526698457,1600000,5161.290322580645
320,0,3,5,5,-27.00024,-48.62340799999998,2.13299494565057,2800000,8750.0
131,4,3,4,4,-26.9895817,-48.6376875,0.435274465993036,1330000,10152.67175572519
65,1,1,1,0,-26.9794576,-48.6419745,0.828823110960079,320000,4923.076923076923
165,3,4,3,3,-26.9711339,-48.6338366,1.6572196076388,4350000,26363.636363636364
130,4,2,3,3,-27.0029015,-48.6237381,2.34692102104339,1650000,12692.307692307691
130,3,3,3,3,-26.99326133728028,-48.6355094909668,0.864194770141647,1500000,11538.461538461539
122,0,3,3,3,-26.9856887,-48.6351737,0.219628427713328,1930000,15819.672131147541
130,3,2,3,3,-26.9723882,-48.6362447,1.48405258034429,2200000,16923.076923076922
140,5,3,3,3,-26.9850632,-48.6352,0.227644672369318,1956717,13976.55
126,4,2,3,3,-26.994,-48.6311,1.11654672390447,2400000,19047.619047619046
100,2,2,3,1,-27.0024896,-48.6264439,2.16324181158769,949800,9498.0
143,4,3,4,2,-26.9955,-48.6355,1.10900190939153,2194800,15348.251748251749
136,3,3,3,3,-27.0053,-48.617,2.97648306102217,2036000,14970.588235294117
136,2,2,3,3,-27.0011236,-48.6222053,2.28544381452766,1680000,12352.941176470587
76,0,1,2,0,-27.0329552,-48.60303550000003,6.26915035593303,310000,4078.9473684210525
123,3,2,3,3,-26.991100311279297,-48.63520050048828,0.641134816547299,1380000,11219.512195121952
93,2,2,2,2,-26.9803559,-48.639029,0.61470922125179,935000,10053.763440860215
81,0,1,2,1,-26.983591,-48.638238,0.247444856621312,585000,7222.222222222223
168,4,3,4,4,-26.97826385498047,-48.63680267333984,0.827676635039954,2590000,15416.666666666666
103,2,2,3,1,-26.9924672,-48.6349526,0.793146892276635,990000,9611.650485436894
151,4,3,3,3,-26.9947127,-48.6298026,1.25579339616375,2200000,14569.53642384106
128,4,2,3,3,-26.995,-48.6299,1.27589379869221,2100000,16406.25
70,2,1,2,1,-26.98009,-48.646768,1.11947686305182,480000,6857.142857142857
163,5,2,4,4,-26.9995951,-48.6259865,1.91786407751532,1890000,11595.092024539877
